web-scraper-order,web-scraper-start-url,title,body
1650413961-946,https://www.inshorts.com/en/read,Adani Green Energy overtakes SBI as India's 7th most valuable company,Adani Green Energy overtook the State Bank of India (SBI) on Monday to become the country's seventh most valuable company. The company's shares have surged over 120% year-to-date and its market valuation currently stands at ₹4.64 lakh crore. Adani Green is the only non-Sensex company featuring in the list of top 10 companies on BSE in terms of market capitalisation.
1650413961-696,https://www.inshorts.com/en/read,Drones being used for surveillance in Delhi's Jahangirpuri after violence,"After a violence broke out during a Hanuman Jayanti procession in Delhi's Jahangirpuri on Saturday, drones are being used for surveillance in the area. DCP (Central district) Shweta Chauhan said, ""Delhi Police [is] also keeping an eye at Jama Masjid and Hauz Qazi area in Central district...with the use of drones."" A total of 23 people have been arrested."
1650413961-865,https://www.inshorts.com/en/read,My male friends tell me 'your mom is quite hot': Shweta Tiwari's daughter Palak,"Shweta Tiwari's daughter Palak Tiwari, in an interview, was asked if her male friends have ever told her that they have a crush on her mother. ""They've not said...they've a crush on her, they're like 'Your mom is quite hot',"" Palak said, adding, ""I was like 'you say this and...my mom is gonna belo (beat with rolling pin) like that'."""
1650413961-502,https://www.inshorts.com/en/read,6.0 magnitude earthquake strikes Philippines' Mindanao island,The European Mediterranean Seismological Centre (EMSC) on Tuesday said a 6.0 magnitude earthquake struck the Mindanao island in the Philippines. No injuries or damage have been reported so far. The EMSC said the quake was recorded at a depth of 10 km. The Philippine Institute of Volcanology and Seismology said aftershocks and damage are expected following the earthquake.
1650413961-811,https://www.inshorts.com/en/read,7 more die of COVID-19 in Shanghai,"A day after the first deaths in months were reported, seven more people died in Shanghai due to COVID-19. According to the Chinese government, all of the deceased were elderly aged between 60 and 101 years. ""The seven people's condition worsened after being admitted to hospital and they died after the rescue failed,"" said the government."
1650413961-767,https://www.inshorts.com/en/read,SP leader booked for threatening to read Quran in front of temples,"An FIR has been registered against Samajwadi Party leader Rubina Khanum for allegedly making proactive speeches. Khanum said if no action is taken against groups installing loudspeakers outside mosques to play the Hanuman Chalisa, hundreds of Muslim women would recite Quran in front of temples. Khanum alleged that attempts were being made to target Muslims by banning loudspeakers outside mosques."
1650413961-710,https://www.inshorts.com/en/read,"B'luru man threatens to expose female friend's HIV +ve status, extorts money","Karnataka Police have filed an FIR against a man who allegedly threatened to expose the HIV positive status of his female friend and also extorted money from her. Reports said accused also extorted gold chain worth ₹2.8 lakh. He told the woman's relatives about her being HIV positive. When questioned, he beat her up and threatened to rape her daughter."
1650413961-1241,https://www.inshorts.com/en/read,Akshay has magnetic personality & an amazing aura: Magician Rahul,"Magician Rahul Kharbanda, who taught illusions to actor Akshay Kumar in 'Atrangi Re', has said, ""It's been one of the unforgettable experiences of my magic career."" ""Akshay has a magnetic personality and an amazing aura,"" he added. Rahul further said that Akshay was ""very quick on adapting most of the props and executed them with finesse""."
1650413961-995,https://www.inshorts.com/en/read,Islamic body moves SC against bulldozing houses of riot accused,Islamic body Jamiat Ulama-i-Hind has moved Supreme Court seeking appropriate direction to states against demolishing houses of accused in cases of violence. This comes after Madhya Pradesh government used bulldozers to raze down houses of persons accused of rioting during a Ram Navami procession in Khargone. The petitioner said resorting to such measures is clearly against constitutional ethos.
1650413961-680,https://www.inshorts.com/en/read,Biden has no plans to visit Ukrainian capital Kyiv: White House,White House Press Secretary Jen Psaki on Monday reiterated that there are no plans for US President Joe Biden to visit the Ukrainian capital Kyiv. The comment comes after Ukrainian President Volodymyr Zelenskyy invited Biden to visit the city. Several European Union leaders have visited the city in recent weeks as a show of support for Ukraine.
1650413961-1337,https://www.inshorts.com/en/read,Pak says its forces facing cross-border attacks from Afghanistan,"Pakistan has said there has been a significant increase in cross-border attacks from Afghanistan and that its security forces are being targeted. It added that despite asking the Afghan authorities repeatedly to act against the militants, the attacks continued to take place ""with impunity"". Meanwhile, Pakistan reportedly conducted air strikes in Afghanistan on Friday, killing  about 40 people."
1650413961-1160,https://www.inshorts.com/en/read,19 arrested as road accident causes communal clashes in Guj; 3 hurt,"As many as 19 people have been arrested after a minor road accident between people from two communities caused clashes in Gujarat's Vadodara, the police said on Monday. The miscreants pelted stones, damaged vehicles and also vandalised a shrine, the police added. Three people who were injured have been admitted to a hospital, the city's Police Commissioner Shamsher Singh said."
1650413961-791,https://www.inshorts.com/en/read,KTR inaugurates Skywalk at Mindspace campus in Hyderabad,"Telangana Municipal Administration Minister KT Rama Rao on Monday inaugurated a one kilometre long Skywalk at Hyderabad's Mindspace campus. The Skywalk connects the Raidurg Metro Station to strategic locations in and around the Mindspace Madhapur campus and is expected to ease commute for around 30,000 people on a daily basis. It has been designed keeping in mind people with disabilities."
1650413961-1089,https://www.inshorts.com/en/read,"Spread teachings of gods in right way, don’t be 'andh bhakts': Maha CM","Maharashtra CM Uddhav Thackeray said people should spread the teachings of their gods in the right way rather than becoming ""andh bhakts"". ""The true follower will understand the teaching of his God and spread it to all. The blind follower will only praise superficially and then sometimes change his affection,"" Thackeray added."
1650413961-1010,https://www.inshorts.com/en/read,Central Railway organises unique light & sound show at Mumbai's CSMT,"Central Railway organised a unique light and sound show at the Chhatrapati Shivaji Maharaj Terminus (CSMT) heritage building on Sunday to commemorate entering 170th year of Indian Railways. The show was titled 'Navarasangam - ek gatha CSMT ki'. It also commemorated the World Heritage Day, Railway Week and Azadi ka Amrit Mahotsav, a celebration of 75 years of India's independence."
1650413961-834,https://www.inshorts.com/en/read,"Man assumes wife acted in porn film he watched, kills her in front of kids in B'luru","A 40-year-old Bengaluru man killed his wife on Sunday after assuming that she acted in a porn movie that he watched two months ago. The accused named Pasha, an auto driver, allegedly beat up Mubeena at a family function in Kolar two months ago over the same issue. The two had been married for 15 years and have five children."
1650413961-861,https://www.inshorts.com/en/read,Man in blue kurta seen opening fire during violence in Delhi's Jahangirpuri arrested,"Delhi Police have arrested 28-year-old Imam alias Sonu, who was seen in a video purportedly firing a gun during the violence at Jahangirpuri. DCP (Northwest) Usha Rangnani said, ""A video was being circulated on social media showing a man in blue kurta opening fire during the riot in Jahangirpuri area.""  A sophisticated pistol was recovered from his possession, police said."
1650413961-757,https://www.inshorts.com/en/read,SBI asks FRL about steps taken to get back stores from Reliance: Report,"State Bank of India (SBI) has written a letter to Future Retail (FRL) seeking accountability on the takeover of the company's stores by Reliance Industries, BloombergQuint reported. SBI has asked FRL what steps it has taken to safeguard lenders' interests and the efforts taken to get back its assets from Reliance. Reliance took over 947 Future Group stores last month."
